"lang" 
{ 
"Language" "English" 
"ASW_SPEEDRUN_TIMOR_DESC" "Complete Timor Station within 4:25 on Normal difficulty or harder without any marines dying."
"ASW_CAMPAIGN_NO_DEATHS_DESC" "Complete the Jacob's Rest campaign on Normal difficulty or harder without any marines dying."
"ASW_MISSION_NO_DEATHS_DESC" "Complete a mission on Normal difficulty or harder without any marines dying."
"ASW_PARA_HAT_DESC" "Complete 2 co-op missions online. Earns a Team Fortress 2 parasite hat."
"ASW_Custom_Music_Col_Genre" "Genre"
"ASW_Custom_Music_Col_Artist" "Artist"
"ASW_Custom_Music_Col_Album" "Album"
"nb_onslaught_title" "Onslaught"
"nb_friendly_fire_title" "Friendly Fire"
"asw_difficulty_imba" "Brutal"
"asw_hardcore_ff" "Hardcore Friendly Fire"
"asw_enabled_onslaught" "%s1 enabled Onslaught mode."
"asw_disabled_onslaught" "%s1 disabled Onslaught mode."
"asw_enabled_hardcoreff" "%s1 enabled Hardcore Friendly Fire."
"asw_disabled_hardcoreff" "%s1 disabled Hardcore Friendly Fire."
"asw_set_difficulty_easy" "%s1 changed the difficulty to Easy."
"asw_set_difficulty_normal" "%s1 changed the difficulty to Normal."
"asw_set_difficulty_hard" "%s1 changed the difficulty to Hard."
"asw_set_difficulty_insane" "%s1 changed the difficulty to Insane."
"asw_set_difficulty_imba" "%s1 changed the difficulty to Brutal."
//
//Lana's Escape objectives
//
// as_sci1_bridge OBJECTIVES
//
"asw_ob_lanasbridge_1t" "Get access to the bridge."
"asw_ob_lanasbridge_1" "Squad, we're getting automated reports that an IAF weapon facility on Planet 137 has activated its security system. With no response from the local head administrator, the IAF are sending us to investigate."
"asw_ob_lanasbridge_1b" "Extreme caution will be required to cross a field of motion-detecting mines beyond the landing area."
"asw_ob_lanasbridge_1c" "After that, you'll have to find a way to get access to the bridge."
"asw_ob_lanasbridge_2t" "Cross the bridge."
"asw_ob_lanasbridge_2" "Cross the bridge and find a way into the fortress."
"asw_ob_lanasbridge_3t" "Infiltrate the facility."
"asw_ob_lanasbridge_3" "You will have to find a way to infiltrate the facility through the waste treatment system."
"asw_ob_lanasbridge_3b" "A heavy door is blocking the way but with any luck it will be unlocked."
//
// as_sci1_bridge HINTS
//
//"asw_hint_lanasbridge_1" "Find the way to get access to the bridge"
//"asw_hint_lanasbridge_2" "Bridge Authorized"
//"asw_hint_lanasbridge_3" "Cross the bridge"
//"asw_hint_lanasbridge_4" "Mines Detected"
//
// as_sci2_sewer OBJECTIVES
//
"asw_ob_lanassewer_1t" "Investigate abnormal signatures."
"asw_ob_lanassewer_1" "Abnormal kinetic signatures are coming from the main area below."
"asw_ob_lanassewer_1b" "One thing is certain: This cannot be friendly."
"asw_ob_lanassewer_2t" "Proceed to the maintenance facility."
"asw_ob_lanassewer_2" "Squad, this place is dangerous. Heavy machinery, pumping systems, and worst of all: huge kinetic signatures on my screens."
"asw_ob_lanassewer_2b" "Your mission is simple: Make your way to the surface."
//
// as_sci2_sewer HINTS
//
//"asw_hint_lanassewer_1" "Tunnel sealed"
//"asw_hint_lanassewer_2" "Opening..."
//
// as_sci3_maintenance OBJECTIVES
//
"asw_ob_lanasmaintenance_1t" "Repair any damaged electrical devices."
"asw_ob_lanasmaintenance_1" "According to the facility system, you will find three damaged electrical devices. Repair all three in order to bring the generator back online."
"asw_ob_lanasmaintenance_2t" "Get the generator back online."
"asw_ob_lanasmaintenance_2" "Supply the generator with power in order to activate the door leading to the vents."
"asw_ob_lanasmaintenance_3t" "Get to the vents."
"asw_ob_lanasmaintenance_3" "The vent's main access should open once the power comes on. You may have to hold your position during the process."
//
// as_sci3_maintenance HINTS
//
//"asw_hint_lanasmaintenance_1" "No power. Get the generator back online."
//"asw_hint_lanasmaintenance_2" "Generator Failure"
//"asw_hint_lanasmaintenance_3" "Reactivate the generator"
//
// as_sci4_vent OBJECTIVES
//
"asw_ob_lanasvent_1t" "Find your way out of the vents."
"asw_ob_lanasvent_1" "Find an exit door leading to the outside."
"asw_ob_lanasvent_2t" "Input the correct detonation sequence."
"asw_ob_lanasvent_2" "In order to set off the explosives, you will have to input the correct detonation sequence."
"asw_ob_lanasvent_3t" "Activate T75."
"asw_ob_lanasvent_3" "Colonists will have set up explosive charges on the platforms. We have no information regarding the exact location of these charges. Stay on your toes, Marines!"
"asw_ob_lanasvent_4t" "Escape!"
"asw_ob_lanasvent_4" "The platforms will be destroyed quickly after the detonation, so proceed to the facility's main complex with haste."
//
// as_sci4_vent HINTS
//
//"asw_hint_lanasvent_1" "Find your way out of the vents"
//"asw_hint_lanasvent_2" "Input the detonation sequence!"
//"asw_hint_lanasvent_3" "Run to the complex!"
//
// as_sci5_complex OBJECTIVES
//
"asw_ob_lanascomplex_1t" "Obtain security codes."
"asw_ob_lanascomplex_1" "Download landing security codes in order to allow the Bloodhound to get past automated air defenses and come for extraction."
"asw_ob_lanascomplex_2t" "Nuclear warhead."
"asw_ob_lanascomplex_2" "Bring the warhead to the main storage silo."
"asw_ob_lanascomplex_2b" "You will have to manually guide the nuke through the railway system and get it to her sisters' storage silo, where the swarm has settled in."
"asw_ob_lanascomplex_2c" "According to gathered intel, we expect the detonator to be already set and locked. Whoever was in charge apparently could not finish the job. You know what to do, Marines!"
"asw_ob_lanascomplex_3t" "Escape!"
"asw_ob_lanascomplex_3" "Get aboard the bloodhound for extraction."
"asw_ob_lanascomplex_4t" "Countdown."
"asw_ob_lanascomplex_4" "Marines, time is not our ally in this mission."
"asw_no_power_waiting" "Waiting..."
//
// as_sci5_complex HINTS
//
//"asw_hint_lanascomplex_1" "Nuclear warhead stopped!"
//"asw_hint_lanascomplex_2" "Sentry activated"
} 
}
